Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-19 01:00:00,1.6,1134.25,-200,6.61866637230466,103,1021.25,96,1501.25,917,11.949999809265,71.10000038147,0.991470559014933
2004-03-19 02:00:00,0.9,998.75,-200,3.59413829100629,48,1228.5,63,1380.25,593.5,12.525000095367,69.299999237061,1.00287084486177
2004-03-19 03:00:00,0.7,960.75,-200,2.52944050418141,-200,1381.5,-200,1300.75,430.25,12.525000095367,67.499998092651,0.976822234640701
2004-03-19 04:00:00,-200,933.75,-200,1.7949775333902,20,1439.75,32,1280.25,397,12.324999809265,67.650001525879,0.966465600817254
2004-03-19 05:00:00,0.5,912.75,-200,1.26860211155644,18,1619.75,28,1260.25,370,12.450000047684,66.800001144409,0.962036880437588
2004-03-19 06:00:00,0.7,969.25,-200,2.31432028931268,56,1372.5,61,1323.75,438,12.349999666214,66.300001144409,0.948706111031819
2004-03-19 07:00:00,1.5,1181.5,-200,6.73103645452095,115,1054,99,1539,704.25,12.424999713898,64.89999961853,0.933170176249936
2004-03-19 08:00:00,4.8,1740.25,-200,22.7995557069209,320,670.75,157,2144.25,1475.75,13.025000095367,61.625000953674,0.920910529335681
2004-03-19 09:00:00,6.2,1819.25,-200,31.3188231790954,357,574.5,166,2455.5,1715.5,13.600000143051,58.825000762939,0.912017783126944
2004-03-19 10:00:00,4,1427,-200,19.2380060039541,253,700.5,149,1980.25,1398,13.899999856949,57.14999961853,0.903171036922613
2004-03-19 11:00:00,3.3,1389.5,-200,16.3633883957086,218,758.75,135,1878.75,1267.5,14.474999904633,54.400000572205,0.891736016227731
2004-03-19 12:00:00,2.8,1283,-200,14.019301019815,192,813,127,1751,1188.25,15.475000143051,50.074999809265,0.874442496259958
2004-03-19 13:00:00,3,1303.5,-200,15.2598587287405,176,793,122,1800.5,1170.5,16.124999761581,47.574999809265,0.865455120800439
2004-03-19 14:00:00,3.3,1364,-200,16.727425094533,198,770.75,135,1875,1250.25,16.275000095367,47.050000190735,0.863995497989818
2004-03-19 15:00:00,3.5,1409.75,-200,19.0004149298485,212,724.25,139,1956.5,1344,16.39999961853,47.499999046326,0.87911820256201
2004-03-19 16:00:00,4,1476,-200,19.414810317787,249,708,147,1954.5,1378,16.050000190735,50.22500038147,0.909370967259952
2004-03-19 17:00:00,4.6,1522,-200,20.8631084938121,270,689.75,158,2005.25,1435.25,16,50.650000572205,0.914190928677664
2004-03-19 18:00:00,4.1,1441.75,-200,20.1649028092204,231,704,146,1952.25,1372.25,15.849999904633,50.27499961853,0.898908858193154
2004-03-19 19:00:00,4.5,1469,-200,21.74774817937,251,677.25,144,1996.75,1471,15.475000143051,50.625,0.884046960394989
2004-03-19 20:00:00,3.9,1467.25,-200,19.8419504863572,210,697.5,138,1942,1438.75,15.424999952316,51.449999809265,0.895625708487437
2004-03-19 21:00:00,4,1420.5,-200,16.7440533071571,249,747.5,143,1854,1428.5,15.200000047684,53.124999046326,0.911744585253748
2004-03-19 22:00:00,2.2,1175,-200,9.14509927130481,143,903.75,116,1603.5,1080.5,14.700000047684,57.574999809265,0.957347051173433
2004-03-19 23:00:00,2.1,1215,-200,8.30141341676182,127,947.75,109,1546.75,993,14.174999952316,58.324999809265,0.938021892035534
2004-03-20 00:00:00,1.7,1126.75,-200,5.79119163455987,104,1064,92,1446.5,837,13.775000095367,57.949999809265,0.908543705377997
2004-03-20 01:00:00,1.6,1090.25,-200,5.19165420320401,86,1105.25,83,1428.5,761,13.899999856949,55.949999809265,0.884206818562594
2004-03-20 02:00:00,1.3,1017,-200,4.12318660003609,74,1181.75,81,1382.25,650.25,13.874999761581,55.550000190735,0.876487638302919
2004-03-20 03:00:00,1.3,997.25,-200,3.41062949932106,-200,1252.25,-200,1358.5,590.75,13.824999809265,55.10000038147,0.866620379454474
2004-03-20 04:00:00,-200,944.75,-200,2.90854800942283,44,1308,55,1331.5,505,13.799999952316,54.60000038147,0.857388287566203
2004-03-20 05:00:00,0.8,955.75,-200,3.14920960049994,42,1259.75,53,1350.5,518,13.625000238419,55.125,0.856018865229862
2004-03-20 06:00:00,0.8,966.25,-200,2.52944050418141,63,1316.75,67,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259
2004-03-20 07:00:00,1.1,1064,-200,4.30793185475013,115,1160.5,91,1461.25,842,13.450000047684,58.35000038147,0.896023685393643
2004-03-20 08:00:00,2.1,1299.75,-200,8.88326424064764,170,902.25,113,1623,1144.75,13.75,58.025000572205,0.908269844101757
2004-03-20 09:00:00,2.4,1348,-200,10.5434742539285,147,833.75,102,1689,1218.25,14.599999904633,53.050000190735,0.876531145494368
2004-03-20 10:00:00,2.6,1424.5,-200,12.5211063051097,166,776.25,107,1764,1341,15.025000095367,52.324999809265,0.888137771566539
2004-03-20 11:00:00,2.8,1473.75,-200,12.3307115705299,195,767.5,113,1768.25,1405.5,15.400000095367,52.050000190735,0.904642891890123
2004-03-20 12:00:00,2.6,1489.75,-200,11.6884193538796,182,782.25,108,1756.75,1421.5,16.250000476837,49.950000762939,0.915812653710169
2004-03-20 13:00:00,2.6,1494.75,-200,11.7241144048862,168,808.75,105,1735,1373,17.14999961853,47.850001335144,0.928079286100949
2004-03-20 14:00:00,2.1,1375.5,-200,9.33873665779321,125,899.5,93,1636.25,1153.25,19.049999713898,42.949999809265,0.937023478304999
2004-03-20 15:00:00,1.7,1304.75,-200,7.63501730072907,95,980,87,1573.25,927.25,19.500000476837,42.25,0.94757963802818
2004-03-20 16:00:00,1.6,1282.5,-200,6.71412954181095,79,1035.5,76,1538.75,766.25,19.500000476837,42.324999809265,0.949261727782394
2004-03-20 17:00:00,2.1,1392.25,-200,9.72459009745523,119,929.75,94,1648.75,941.25,19.050000190735,43.799999237061,0.955567613988359
2004-03-20 18:00:00,2.3,1452.25,-200,12.3891620764281,142,855.5,110,1774.25,1146,18.474999427795,46.27499961853,0.974415793522226
2004-03-20 19:00:00,3.5,1633,-200,16.6443897128229,215,734,136,1918.5,1416.5,17.375000476837,51.64999961853,1.01591602085418
2004-03-20 20:00:00,3.9,1624.5,-200,16.3716240144056,229,732.75,139,1885,1442,17.099999904633,51.275000572205,0.991414919877942
2004-03-20 21:00:00,3.3,1534.5,-200,13.7352900540719,206,785.25,125,1819.5,1323.25,16.424999713898,53.750000953674,0.996350549582064
2004-03-20 22:00:00,2.3,1322.5,-200,9.88344955973575,147,863.75,111,1712.25,1125,16.22500038147,55.35000038147,1.01322974064258
2004-03-20 23:00:00,2.1,1309,-200,8.94046233827354,122,904.75,97,1671.5,1035.5,15.924999952316,57.650000572205,1.03564369578028
2004-03-21 00:00:00,2.8,1455.5,-200,10.5776358067224,175,835,107,1713.75,1202.25,15.724999904633,58.599999427795,1.03955241442238
2004-03-21 01:00:00,2.1,1299.5,-200,7.35170465212082,133,940.5,90,1577,1054.25,15.125,60.875,1.03981349712726
2004-03-21 02:00:00,1.6,1202.5,-200,6.24266050236315,89,1003.75,84,1525.5,903,15.575000047684,56.624999046326,0.995073867106591
2004-03-21 03:00:00,1.6,1194.75,-200,6.52935162297458,-200,987,-200,1554.25,884.5,15.200000047684,57.925000190735,0.994123411252604
2004-03-21 04:00:00,-200,1116.75,-200,5.79119163455987,85,1028.5,87,1538.75,817.75,15.375,57.75,1.00212885876771
2004-03-21 05:00:00,1.1,1061.75,-200,3.99592429292043,55,1135.75,66,1460.75,700,14.900000095367,60.550000190735,1.01964936914251
2004-03-21 06:00:00,0.7,947,-200,2.1303704321581,24,1300,36,1390,580.33333333333,14.46666653951,62.966665903727,1.03161668269938
2004-03-21 07:00:00,0.8,1065,-200,3.58551219357988,72,1142.5,62,1492.25,814.5,14.150000095367,66.200002670288,1.06298106119843
2004-03-21 08:00:00,1.2,1154.5,-200,4.42986293048355,122,1061.75,91,1528,1035,14.474999904633,65.299999237061,1.07041103983155
2004-03-21 09:00:00,1.4,1220.25,-200,5.3644844314151,111,995.75,89,1559.75,1067.25,15.299999952316,62.125000953674,1.07295795625858
2004-03-21 10:00:00,1.7,1300.75,-200,7.1133341976383,123,913.5,93,1633,1114,16.325000286102,59.000000953674,1.08683836480563
2004-03-21 11:00:00,1.8,1279.25,-200,7.29909262576145,106,911.25,81,1646.25,1000,18.874999523163,49.574999809265,1.06997272859577
2004-03-21 12:00:00,1.8,1267,-200,7.60529263256302,103,952.75,82,1616.75,905.75,19.375,46.050000190735,1.02491662099222
2004-03-21 13:00:00,1.9,1238.75,-200,6.79318347863997,102,980.5,80,1567.5,822.25,20.775000095367,41.625000953674,1.00913284412636
2004-03-21 14:00:00,1.3,1128.25,-200,4.58670593082862,48,1143.75,48,1506.5,610.25,21.375,40.27499961853,1.01259686308744
2004-03-21 15:00:00,1.6,1242.75,-200,8.4189190812524,63,962,61,1668.5,656.75,21.224999904633,39.299999237061,0.979146956853647
2004-03-21 16:00:00,1.9,1208,-200,6.91250323986343,98,1059.75,89,1506.25,646.75,20.27499961853,38.025000572205,0.894213941045963
2004-03-21 17:00:00,2.3,1306.25,-200,8.95319427614984,132,960.75,105,1606.5,762,19.400000095367,41.299999237061,0.920608949646821
2004-03-21 18:00:00,3.8,1545.5,-200,15.0764868965792,173,769.25,116,1873.75,1122,18.52499961853,43.800000190735,0.925151010464671
2004-03-21 19:00:00,3.5,1501,-200,12.6093999841359,185,823,119,1744.25,1130.25,17.775000095367,48.050001144409,0.968889455688096
2004-03-21 20:00:00,4.3,1604.75,-200,15.1401611984076,266,769.25,144,1840,1636.75,17.89999961853,46.85000038147,0.952044499171995
2004-03-21 21:00:00,2.8,1315.5,-200,9.89009250931112,188,883.25,123,1672.5,1272.25,17.425000190735,49.10000038147,0.968767964644446
2004-03-21 22:00:00,1.9,1195,-200,7.9773645270244,122,933.25,105,1594.25,1098,16.97500038147,51.675001144409,0.991390722670476
2004-03-21 23:00:00,1.9,1211,-200,7.92892990634998,112,920.25,93,1624,1066.25,16.39999961853,55.10000038147,1.0197771425065
2004-03-22 00:00:00,1.7,1161.25,-200,6.07436581400729,93,995.25,86,1582.25,909,16.125000476837,60.025000572205,1.09193792246675
2004-03-22 01:00:00,1.5,1095.25,-200,5.07111197467901,74,1050.25,76,1547,818.25,15.824999809265,60.52499961853,1.08047731340111
2004-03-22 02:00:00,0.6,897,-200,1.71865284991539,23,1416.5,33,1355,472.25,16.325000524521,56.950000762939,1.04907534964768
2004-03-22 03:00:00,0.4,842,-200,0.710517574455498,-200,1812.75,-200,1274.25,393.5,16.924999713898,53.900000572205,1.03085626906185
2004-03-22 04:00:00,-200,853.75,-200,0.829014438924321,17,1755.5,27,1304,396.25,16.100000143051,55.900000572205,1.0153041309359
2004-03-22 05:00:00,0.3,845,-200,0.747676455337161,15,1785.75,23,1278,378.25,16.525000095367,53.874999046326,1.00493936155062
2004-03-22 06:00:00,0.6,941.5,-200,2.02560937034859,41,1479.5,46,1372.5,432,16.375,53.999999046326,0.997854688570225
2004-03-22 07:00:00,1.2,1090.25,-200,5.09612534788447,86,1072,76,1537.75,699,15.674999952316,57.64999961853,1.01948617278655
2004-03-22 08:00:00,3.6,1514.25,-200,17.6864440110292,226,732,116,1996.25,1252.25,15.799999952316,53.699999809265,0.957133027486642
2004-03-22 09:00:00,3.7,1378.75,-200,18.4249455088345,214,711,115,1961.75,1236.75,17.375,42.099999427795,0.828074790777483
2004-03-22 10:00:00,1.8,1074.25,-200,6.94104317588511,115,1031.75,83,1483.5,772,17.900000095367,38.35000038147,0.779314998685493
2004-03-22 11:00:00,1.6,1089.75,-200,7.25246168751516,124,1025.75,87,1509,765.75,18.549999713898,36.699999809265,0.776380675254809
2004-03-22 12:00:00,1.9,1109.5,-200,9.64557222773208,122,947.25,90,1576.5,828.75,21,29.550000190735,0.726250990090166
2004-03-22 13:00:00,2,1101.75,-200,10.4480726745374,107,954.75,87,1598.75,783,21.349999904633,28.14999961853,0.706678839435219
2004-03-22 14:00:00,2.2,1099.5,-200,11.1725679868227,133,951.75,99,1607,822,21.300000190735,26.125,0.65386033518568
2004-03-22 15:00:00,2.1,1093.75,-200,10.6735386601622,130,965,99,1573.75,813,21.25,26.77499961853,0.668101900763419
2004-03-22 16:00:00,2.3,1075.5,451,11.5532016248775,150,964.25,101,1544.25,812.5,21.324999809265,24.175000190735,0.605972240280958
2004-03-22 17:00:00,2.6,1151.75,185,12.352616700066,138,928,103,1606.25,849.5,20.22500038147,28.5,0.668178382405952
2004-03-22 18:00:00,3.8,1406.75,426,18.3384120462627,213,720,129,1931.75,1275.75,16.974999904633,43.075000762939,0.826398721223871
2004-03-22 19:00:00,4.4,1437.5,672,21.027784709338,232,677.5,143,1992.5,1400.75,15.599999904633,47.424999237061,0.834715253094747
2004-03-22 20:00:00,4.5,1424.5,624,21.0461161310197,238,678,146,1965,1355.75,15.275000095367,47.425000190735,0.817783435248176
2004-03-22 21:00:00,3.3,1278.5,325,14.4538596456034,180,775.25,124,1758.25,1243,14.524999856949,49.724999427795,0.817693173275101
2004-03-22 22:00:00,2,1131.75,143,8.4189190812524,128,920,113,1560.5,1082.5,13.924999952316,52,0.823093236452883
2004-03-22 23:00:00,1.1,1006.25,89,4.33126741413739,65,1141.75,80,1369.5,795,14.474999666214,49.449999809265,0.810594571712721
2004-03-23 00:00:00,0.9,982.25,73,3.79938837164783,53,1204.25,72,1358.75,735,13.799999952316,51.39999961853,0.807138412929228
2004-03-23 01:00:00,0.8,968.5,48,2.7449604638164,47,1271,64,1309.25,684,14.000000238419,51.324999809265,0.816299780768263
2004-03-23 02:00:00,0.7,940.5,47,2.52572664299379,51,1298.25,70,1329.75,714.25,12.950000047684,56.774998664856,0.844361518209639
2004-03-23 03:00:00,0.5,892,36,1.24379305325457,-200,1522.25,-200,1284.5,456,11.049999952316,70.049999237061,0.921478199735697
2004-03-23 04:00:00,-200,855,25,0.796957826375638,20,1700.75,31,1261.25,401.25,10.075000286102,76.825000762939,0.94831654748137
2004-03-23 05:00:00,0.3,833.75,19,0.632452934470409,13,1908,22,1211.5,361.25,8.8250002861023,80.450000762939,0.914700671115632
2004-03-23 06:00:00,0.5,908.5,26,1.76937893546041,33,1542,47,1286.5,417.75,9.5750000476837,75.375,0.900402824847413
2004-03-23 07:00:00,1.1,1061,60,4.62988452950906,103,1178.25,88,1428.5,616.25,9.7999999523163,74.999998092651,0.909254703700678
2004-03-23 08:00:00,3,1440.75,248,14.2203570311681,224,851,130,1829,1088.5,10,74.224998474121,0.911733618753916
2004-03-23 09:00:00,3.8,1498.25,535,21.0186215523967,244,684.25,132,2095,1328.75,11.150000095367,69.724998474121,0.923183817187953
2004-03-23 10:00:00,3.4,1342.75,340,16.1826519998297,237,760,132,1856.5,1310.5,12,62.924999237061,0.880311059001791
2004-03-23 11:00:00,3,1308,325,15.5407140413692,220,791.75,131,1794,1236,12.775000333786,55.824999809265,0.820958069297127
2004-03-23 12:00:00,2.7,1209,267,13.4083419685291,207,836.5,129,1746,1147.25,13.125,54.75,0.823433468722959
2004-03-23 13:00:00,3.5,1310.25,325,16.8856773724946,208,770.25,132,1846.75,1301,13.75,53.350001335144,0.83509171766749
2004-03-23 14:00:00,2.8,1170.75,268,12.42575346935,160,880.5,110,1639,1096.5,16.025000095367,42.449999809265,0.76739160894861
2004-03-23 15:00:00,1.9,1112,136,10.0634765276385,131,923.75,99,1588.5,900.25,14.099999904633,49.800000190735,0.797104156439797
2004-03-23 16:00:00,2,1132,118,8.68744803988153,128,944.25,100,1570.25,780.5,11.974999904633,61.125000953674,0.853749612651404
2004-03-23 17:00:00,3,1225,276,13.8347952632246,176,817.75,122,1718.75,1013.25,13.599999904633,54.599999427795,0.846513710714567
2004-03-23 18:00:00,1.9,1064.5,151,9.3452210104086,107,961.75,97,1513.75,789.75,13.650000095367,49.475001335144,0.76950915098719
2004-03-23 19:00:00,2.7,1236.25,236,13.0099891749196,131,853.5,112,1687.75,1059,11.674999952316,57.099999427795,0.782208612907064
2004-03-23 20:00:00,3.3,1308.5,220,14.298011063375,166,812,128,1721.5,1204.75,11.474999904633,58.174999237061,0.786676604013147
2004-03-23 21:00:00,1.7,1089,87,7.63501730072907,89,1006,101,1486.5,974.5,12.600000143051,54.200000762939,0.788145666628976
2004-03-23 22:00:00,1.3,999.66666666667,81,5.25237752206223,81,1141.3333333333,96,1374.6666666667,896,11.966666857402,54.900000254313,0.766390658938369
2004-03-23 23:00:00,1.3,1041.25,74,5.36960416968744,78,1105.25,86,1424.5,911,11.000000238419,61.449999809265,0.805724762629115
2004-03-24 00:00:00,1.2,1044.75,55,4.85326195318704,70,1136.75,85,1410.5,901.5,11.075000047684,62.224999427795,0.819875114148729
2004-03-24 01:00:00,1.1,997.25,74,4.62027438141923,76,1150.5,79,1405,831.75,10.775000095367,62.549999237061,0.808223480181454
2004-03-24 02:00:00,0.9,948.25,35,2.71808909583218,43,1319.75,61,1326,715,11.299999952316,60.024998664856,0.802531714979171
2004-03-24 03:00:00,0.6,878.25,29,1.57330104145354,-200,1492.75,-200,1271.5,683.25,10.575000047684,61.599999427795,0.785637964235591
2004-03-24 04:00:00,-200,907.5,29,1.6716696239438,44,1477.25,66,1286.75,720.5,10.225000143051,62.675000190735,0.781281710676393
2004-03-24 05:00:00,0.6,892.25,20,1.23830831686767,34,1572,54,1254.75,647.75,10.875,58.64999961853,0.762781889631965
2004-03-24 06:00:00,0.8,953.75,32,1.69979294614448,43,1495.75,57,1255.25,612.25,10.75,57.224999427795,0.738214523849028
2004-03-24 07:00:00,1.2,1045.25,84,4.75072872141293,79,1185.75,75,1403,799.75,10.375,59.22500038147,0.745549411708561
2004-03-24 08:00:00,3.1,1382.75,245,13.7658744244499,174,831.5,97,1706,1172.5,10.975000143051,57.299999237061,0.750089689440906
2004-03-24 09:00:00,4.4,1597.25,553,23.6793353973771,235,652,110,2080.25,1518.5,11.200000047684,56.949999809265,0.756491439451104
2004-03-24 10:00:00,3.4,1317.5,450,14.2126015456475,218,761.75,113,1770.25,1286.5,12.100000143051,54.925000190735,0.773369359523016
2004-03-24 11:00:00,1.7,1137.75,118,7.95918680814864,136,950,88,1505.25,965.5,15.074999570847,44.25,0.753454950739658
2004-03-24 12:00:00,1.5,1097.5,118,6.66351761555597,117,1012.25,85,1440,827.75,15.599999904633,40.599999427795,0.714590181195724
2004-03-24 13:00:00,1.7,1117.5,144,8.68744803988153,119,958.75,96,1477,824.5,16.874999523163,34.599999427795,0.65967492246211
2004-03-24 14:00:00,2.2,1170.25,159,10.8388012617913,126,879,106,1566,872,16.649999856949,35.625,0.669735641553321
2004-03-24 15:00:00,-200,1112.25,122,6.66913309911877,100,1015.25,91,1494,679.5,11.325000047684,63.875000953674,0.855392812409803
2004-03-24 16:00:00,2.7,1389.5,230,11.3692549979798,197,828.75,126,1729.5,1002.25,9.625,81.099998474121,0.971978723547228
2004-03-24 17:00:00,2.8,1353.25,320,13.3629884763651,195,773.75,130,1783,1159,11.724999904633,69.10000038147,0.949663974136077
2004-03-24 18:00:00,2.7,1260.25,263,12.0041263691754,156,828.25,111,1722,978.75,10.675000190735,68.5,0.879355586348885
2004-03-24 19:00:00,4.5,1501.25,556,20.2009235515224,247,680.75,134,2008.25,1311.25,10.674999952316,67.324998855591,0.864271721524478
2004-03-24 20:00:00,3.5,1272.5,458,14.3992307135419,190,795.25,136,1743.5,1071.25,10.775000095367,65.674999237061,0.848602351586309
2004-03-24 21:00:00,2.6,1178.5,214,9.39066519251641,169,927.75,125,1571.25,898.5,10.349999904633,66.324998855591,0.83356456849531
2004-03-24 22:00:00,1.7,1046.75,97,5.94007506020187,118,1064.25,108,1435,766,10.050000190735,66.924999237061,0.824761275159947
2004-03-24 23:00:00,1.3,972.5,79,4.52940299816707,81,1186.25,87,1353.75,589,10.425000190735,61.10000038147,0.771668773562668
2004-03-25 00:00:00,1.3,997,81,4.48662750898876,80,1167.75,89,1340.5,630.75,10.325000047684,59.89999961853,0.751587124681531
2004-03-25 01:00:00,1,969.5,52,2.51459902154931,42,1399.5,58,1249.25,478.5,11.049999952316,58.425001144409,0.768556252112314
2004-03-25 02:00:00,0.7,902,38,1.78215863961357,38,1450.25,54,1253,478.5,9.0999999046326,68.14999961853,0.789040787870977
2004-03-25 03:00:00,0.7,921.25,35,1.42181610946457,-200,1564,-200,1224.25,417,9.4749999046326,68.175001144409,0.809059345107361
2004-03-25 04:00:00,0.5,858.25,29,0.906697260657804,18,1706.75,28,1211.75,377.5,9.3249998092651,72.299999237061,0.849587826839591
2004-03-25 05:00:00,0.5,878,21,0.616085355796017,12,1934.5,20,1157.75,343.5,9.8999998569489,66.800001144409,0.815170605019027
2004-03-25 06:00:00,0.6,892.5,46,1.44222042152829,43,1603.75,51,1267.5,412.5,7.5500000715256,83.224998474121,0.869495334201948
2004-03-25 07:00:00,1.1,1038,55,3.75531150424751,84,1260.25,82,1382.75,604.75,8.0750002861023,78.97500038147,0.854420166268303
2004-03-25 08:00:00,2.7,1319.5,271,11.5745071892268,184,902.25,112,1720.75,990.75,8.7249999046326,74.624998092651,0.842883898381936
2004-03-25 09:00:00,3.5,1352.75,434,17.8314049555515,202,740.25,119,1936.75,1175.25,8.5999999046326,75.125,0.841546574438417
2004-03-25 10:00:00,2.3,1133.25,300,8.84521915719665,133,969,99,1552.25,922.75,9.7000000476837,69.650001525879,0.838871969625309
2004-03-25 11:00:00,1.6,1065.5,116,6.82718444076159,130,1039,98,1468,828.5,11,64.425000190735,0.844732584901906
2004-03-25 12:00:00,1.3,1026.5,95,5.93473006780172,106,1081,88,1441.5,732.75,13.599999904633,52.950000762939,0.820932272855608
2004-03-25 13:00:00,2,1105.5,211,8.88961185502593,132,957.5,96,1569.5,819.25,14.175000190735,48.375,0.777999311852602
