product,sales
11500238,54
11500239,2
11500240,13
11500241,9
11500242,1
11500248,5
11500250,1
11500254,2
11500258,5
11500264,1
11500267,5
11500271,5
11500273,75
11500274,10
11500275,2
11500276,4
11500277,21
11500278,11
11500282,2
11500283,2
11500284,3
11500285,1
11500288,8
11500289,11
11500290,26
11500291,8
11500292,1
11500293,1
11500294,1
11500295,3
11500296,3
11500297,4
11500298,2
11500299,21
11500300,2
11500301,11
11500302,5
11500303,3
11500304,4
11500308,1
11500310,1
11500320,6
11500324,1
11500326,10
11500327,2
11500328,7
11500329,1
11500330,1
11500334,6
11500335,3
11500336,3
11500338,3
11500341,4
11500342,1
11500344,1
11500367,1
11500368,2
11500373,2
11500378,1
11500381,3
11500382,1
11500391,1
11500393,4
11500394,1
11500398,1
11500405,2
11500412,1
11500433,1
11500438,1
11500439,4
11500440,2
11500443,1
11500445,1
11500474,1
11500475,3
11500476,2
11500482,1
11500488,1
11500502,1
11500530,1
11600000,6
11600001,8
11600002,8
11600003,3
11600004,7
11600005,2
11600009,1
11600011,1
11600012,13
11600013,3
11600014,10
11600016,9
11600017,9
11600018,11
11600019,2
11600020,2
11600021,5
11600024,6
11600026,1
11600027,1
11600029,1
11600030,3
11600031,2
11600032,3
11600033,2
11600037,1
11600039,1
11600040,2
11600043,2
11600048,1
11600049,1
11600058,12
11600060,4
11600063,1
11600064,2
11600068,2
11600071,1
11600072,4
11600083,1
11600084,1
11600089,2
11600094,21
11600095,2
11600096,23
11600099,1
11600100,2
11600111,44
11600112,2
11600113,9
11600114,43
11600115,6
11600118,1
11600125,1
11600128,1
11600130,4
11600132,1
11600133,1
11600134,65
11600140,28
11600143,3
11600146,12
11600150,1
11600154,1
11600155,1
11600158,9
11600159,3
11600160,9
11600167,2
11600171,1
11600175,1
11600179,1
11600180,1
11600184,1
11600186,3
11600187,4
11600189,1
11600191,5
11600193,1
11600198,1
11600199,1
11600214,2
11600216,1
11600217,1
11600218,1
11600225,1
11600234,1
11600243,1
11600247,1
11600249,8
11600254,1
11600272,1
11600285,1
11600291,1
11600299,12
11600301,2
11600303,1
11600307,1
11600314,1
11600318,1
11600325,36
11600331,7
11600333,2
11600336,1
11600344,3
11600362,3
11600369,1
11700003,5
11700006,16
11700046,3
11700065,1
11800001,1
11800003,7
11800004,13
11800006,4
11800008,152
11800009,2
11800010,78
11800012,67
11800013,1
11800014,9
11800015,39
11800016,12
11800017,1
11800019,4
11800021,1
11800023,1
11900000,120
11900007,9
11900008,16
11900009,3
11900010,10
11900011,3
11900013,31
11900014,3
11900015,12
11900016,110
11900017,63
11900018,11
11900019,11
11900020,8
11900021,2
11900022,2
11900023,9
11900025,10
11900026,2
11900028,1
11900029,2
11900045,47
11900046,13
11900047,8
11900050,2
11900051,3
11900052,80
11900053,31
11900055,1
11900057,1
11900058,9
11900059,2
11900062,4
11900069,29
11900070,7
11900072,10
11900073,1
11900077,1
11900088,1
11900110,1
11900111,1
11900122,11
11900127,3
11900139,1
11900142,73
11900145,1
11900148,5
11900149,9
11900150,4
11900151,4
11900152,2
11900153,28
11900154,2
11900155,15
11900157,2
11900158,2
11900159,12
11900160,2
11900161,2
11900162,3
11900165,4
11900166,2
11900170,2
11900171,3
11900172,3
11900173,4
11900174,3
11900176,10
11900178,11
11900179,3
11900180,2
11900181,6
11900182,14
12200594,13
12200595,10
12200598,5
12200599,4
12200600,2
12200602,1
12200603,1
12200604,2
12200605,1
12200607,1
12200608,1
12200609,1
12200613,2
12200616,3
12200617,3
12200619,2
12200620,2
12200621,1
12200622,2
12200623,3
12200624,3
12200625,3
12200626,1
12200628,2
12200629,4
12200632,1
12200633,2
12200634,1
12200635,1
12200638,3
12200640,1
12200641,5
12200642,7
12200643,2
12200644,1
12200648,1
12200650,3
12200651,1
12200652,6
12200653,1
12200655,1
12200657,2
12200663,10
12200666,1
12200667,1
12200668,4
12200669,4
12200670,19
12200671,3
12200673,2
12200675,2
12200676,1
12200677,1
12200678,3
12200679,4
12200680,6
12200681,4
12200683,3
12200684,2
12200687,3
12200690,2
12200691,1
12200696,1
12200700,1
12200705,1
12200707,1
12200719,5
12200721,2
12200722,4
12200724,4
12200725,3
12200726,1
12200727,4
12200728,1
12200729,3
12200732,1
12200733,1
12200734,1
12200735,2
12200736,2
12200737,1
12200740,3
12200741,4
12200742,2
12200743,1
12200745,1
12200747,5
12200749,1
12200751,1
12200752,1
12200753,1
12200754,3
12200755,4
12200756,5
12200757,2
12200760,1
12200761,2
12200763,2
12200765,2
12200766,2
12200773,3
12200774,1
12200776,1
12200777,2
12200778,2
12200779,4
12200780,4
12200781,3
12200782,2
12200783,2
12200785,1
12200787,1
12200788,1
12200789,1
12200790,2
12200791,1
12200792,2
12200793,4
12200794,2
12200797,3
12200798,5
12200803,3
12200807,1
12200808,2
12200809,6
12200810,6
12200812,2
12200815,1
12200818,1
12200819,6
12200820,1
12200830,1
12200835,1
12200836,2
12200839,1
12200843,1
12200844,1
12200851,1
12200866,1
12200867,1
12200868,1
12200883,1
12200899,1
12200900,1
12200901,3
12200902,8
12200905,12
12200906,13
12200907,31
12200908,29
12200909,1
12200910,3
12200912,1
12200913,1
12200914,1
12200922,1
12200926,1
12200938,1
12200942,1
12200949,1
12200956,1
12200959,1
12200960,3
12200961,1
12200962,1
12200963,2
12200966,2
12200967,3
12200969,5
12200970,2
12200971,2
12200972,1
12200973,3
12200975,1
12200977,2
12200978,1
12200979,1
12200980,2
12200981,4
12200982,4
12200987,1
12200988,4
11900183,2
11900184,34
11900185,5
11900186,2
11900190,5
11900191,4
11900193,1
11900194,1
11900199,7
11900202,4
11900203,1
11900205,2
11900206,3
11900207,7
11900209,2
11900215,2
11900216,9
11900217,16
11900220,3
11900221,1
11900223,1
11900224,7
11900225,3
11900226,5
11900227,2
11900228,3
11900229,91
11900230,7
11900232,1
11900248,5
11900252,3
11900253,1
11900256,1
11900258,1
11900261,1
11900262,1
11900274,11
11900275,1
11900279,8
11900280,18
11900281,25
11900283,41
11900285,1
11900295,4
11900299,3
11900300,3
11900304,4
11900306,23
11900307,5
11900308,10
11900309,2
11900310,12
11900311,4
11900312,4
11900313,11
11900320,1
11900322,1
11900323,1
11900325,1
11900327,1
11900329,1
11900333,1
11900335,1
11900336,1
11900337,10
11900338,3
11900339,2
11900340,3
11900341,10
11900344,4
11900346,3
11900348,6
11900349,6
11900351,1
11900352,23
11900354,17
11900355,1
11900357,1
11900363,2
11900368,1
12000004,1
12000006,2
12000009,1
12000011,1
12000012,2
12000017,7
12000018,13
12000019,5
12000021,21
12000022,7
12000024,1
12000025,4
12000027,10
12000028,21
12000029,3
12000030,4
12000032,1
12000035,1
12000036,1
12000042,3
12000046,2
12000047,3
12000048,2
12000049,3
12000055,1
12000056,2
12000058,4
12000059,2
1200006,1
12000068,3
12000072,1
12000074,1
12000075,1
12000077,2
12000097,1
12000109,1
12000110,1
12000111,4
12000112,6
12000113,7
12000114,11
12000115,4
12000116,3
12000117,14
12000121,1
12000124,1
12000125,1
12000129,2
12000130,16
12000131,1
12000132,29
12000133,1
12000135,7
12000137,4
12000139,1
12000144,20
12000145,2
12000146,11
12000147,1
12000148,4
12000149,1
12000150,7
12000151,5
12000166,1
12000172,2
12000175,1
12000177,1
12000180,1
12000185,2
12000186,1
12000189,1
12000198,3
12000201,1
12000202,1
1200024,1
1200081,1
1200194,2
1200195,3
1200203,1
1200205,1
1200260,2
1200310,1
1200347,1
1200371,3
1200385,1
1200415,1
1200437,1
1200477,1
1200481,1
1200519,397
1200554,1
1200616,2
1200617,133
1200620,245
1200631,4
1200649,2
1200690,1
1200711,1
1200745,1
1200755,21
1200781,1
1200786,4
1200787,1
1200796,3
1200805,1
1200825,1
1200827,1
1200828,1
1200829,2
1200843,20
1200844,36
1200862,1
1200863,8
1200864,6
1200869,2
1200914,2
1200947,643
1200949,1
1200950,1
1200952,1
1200957,295
1200958,1
1200964,1
1200965,1
1200966,2
1200967,8
1200968,1
1200978,251
1200979,138
1201002,2
1201006,14
1201007,4
1201009,63
1201010,40
1201013,28
1201014,1
1201015,25
1201016,7
1201017,8
1201020,4
1201021,12
1201024,1
1201026,1
1201028,2
1201032,1
1201034,1
1201044,43
1201054,1
1201073,56
1201074,112
1201075,1
1201078,2
1201079,6
1201080,2
1201083,1
1201086,1
1201088,1
1201098,17
1201101,3
1201105,19
1201106,2
1201107,17
1201109,3
1201111,1
1201115,1
1201116,2
1201118,1
1201119,2
1201121,1
1201122,4
1201123,1
1201124,2
1201127,1
1201128,164
1201129,2
1201130,1
1201135,38
1201141,2
1201144,3
1201145,5
1201147,13
1201148,44
1201149,319
1201150,87
1201151,62
1201152,7
1201153,1
1201161,6
1201162,23
1201163,5
1201164,32
1201165,52
1201167,4
1201168,1
1201170,33
1201171,5
1201173,3
1201174,1
1201175,1
1201176,3
1201179,3
1201182,7
1201183,11
1201184,4
1201185,2
1201186,2
1201188,5
1201189,2
1201192,109
1201193,138
1201194,30
1201195,4
1201196,45
1201197,27
1201198,11
1201199,1
1201201,27
1201202,75
1201206,5
1201208,2
1201209,2
1201210,5
1201211,128
1201212,38
1201213,44
1201214,20
1201215,2
1201216,40
1201217,29
1201218,3
1201219,1
1201220,3
1201222,75
1201223,4
1201228,3
1201229,61
1201230,61
1201231,7
1201233,138
1201234,3
1201235,2
1201237,23
1201238,169
1201240,2
1201242,4
1201243,1
1201244,127
1201245,31
1201246,60
1201247,137
1201252,8
1201253,30
1201254,94
1201255,33
1201256,60
1201257,28
1201258,12
1201260,7
1201262,1
1201264,29
1201266,1
1201267,4
1201268,24
1201269,78
1201271,1
1201273,12
1201274,1
1201275,1
1201278,3
1201279,3
1201280,35
1201281,2
1201283,3
1201284,5
1201285,3
1201286,1
1201287,7
1201288,1
1201289,4
1201290,10
1201291,2
1201292,11
1201293,3
1201294,3
1201295,4
1201296,2
1201297,49
1201300,3
1201302,4
1201306,5
1201307,8
1201308,4
1201310,5
1201315,1
1201316,1
1201324,3
1201326,1
1201327,1
1201328,1
12100005,1
12100007,1
12100009,3
12100010,2
12100011,1
12100012,2
12100013,4
12100021,1
12100037,2
12100045,407
12100064,1
12100073,1
12100074,1
12100075,7
12100076,9
12100077,9
12100078,2
12100079,5
12100080,10
12100081,1
12100082,3
12100097,1
12100103,2
12100111,1
12100115,1
12100116,1
12100118,2
12100122,1
12100126,1
12100127,1
12100132,1
12100133,1
12100134,3
12100141,4
12100147,1
12100148,2
12100151,1
12100154,3
12100159,1
12100160,1
12100164,6
12100165,5
12100166,3
12100172,1
12100173,1
12100197,1
12100201,1
12100203,4
12100204,5
12100205,3
12100206,1
12100207,4
12100208,11
12100209,3
12100210,1
12100213,3
12100215,1
12100216,1
12100217,1
12100218,1
12100220,1
12100222,1
12100228,4
12100230,99
12100233,2
12100234,2
12100236,1
12100238,1
12100242,28
12100243,1
12100244,1
12100245,1
12100246,2
12100249,1
12100250,1
12100252,1
12100253,1
12100255,1
12100259,4
12100260,1
12100261,5
12100263,1
12100266,1
12100276,3
12100277,2
12100278,2
12100279,5
12100280,6
12100282,1
12100283,2
12100284,4
12100285,3
12100286,2
12100287,5
12100289,1
12100290,2
12100291,3
12100293,1
12100294,1
12100295,6
12100296,7
12100297,30
12100298,2
12100299,11
12100301,1
12100302,2
12100303,2
12100308,1
12100309,1
12100310,3
12100311,2
12100313,2
12100315,1
12100319,1
12100320,1
12100321,3
12100329,1
12100331,1
12100332,4
12100333,3
12100336,1
12100337,4
12100338,3
12100339,3
12100340,4
12100341,1
12100342,1
12100343,1
12100344,1
12100345,4
12100346,4
12100347,2
12100348,2
12100349,2
12100353,1
12100363,1
12100364,16
12100366,59
12100367,2
12100368,2
12100369,2
12100370,1
12100371,1
12100372,5
12100373,4
12100374,6
12100376,4
12100378,3
12100380,3
12100381,2
12100385,1
12100387,1
12100389,1
12100393,4
12100396,69
12100397,1
12100399,1
12100403,1
12100404,3
12100409,1
12100410,3
12100411,4
12100412,6
12100414,28
12100415,1
12100418,1
12100423,3
12100424,1
12100428,2
12100436,1
12100447,2
12100449,1
12200001,2
12200006,3
12200026,2
12200027,3
12200028,2
12200030,1
12200031,1
12200032,2
12200043,1
12200044,2
12200045,2
12200046,1
12200053,20
12200067,1
12200112,6
12200113,8
12200119,2
12200151,4
12200153,5
12200156,2
12200157,7
12200158,8
12200161,4
12200162,7
12200163,4
12200164,3
12200168,1
12200170,1
12200173,4
12200174,2
12200175,3
12200176,5
12200178,1
12200179,3
12200180,2
12200181,1
12200182,1
12200183,2
12200185,1
12200186,3
12200195,1
12200198,7
12200199,1
12200200,8
12200202,13
12200203,9
12200205,2
12200210,1
12200211,2
12200212,1
12200214,1
12200219,25
12200220,10
12200221,25
12200224,1
12200225,1
12200226,5
12200227,10
12200230,4
12200239,1
12200241,1
12200242,8
12200243,2
12200244,4
12200245,3
12200247,2
12200249,2
12200250,4
12200252,3
12200254,2
12200255,1
12200259,9
12200260,8
12200261,2
12200267,2
12200268,6
12200271,7
12200272,3
12200274,1
12200275,8
12200276,1
12200278,4
12200279,1
12200280,1
12200282,13
12200283,4
12200300,6
12200301,6
12200302,2
12200308,5
12200311,8
12200312,2
12200315,2
12200317,1
12200318,1
12200319,1
12200321,1
12200323,1
12200327,1
12200332,148
12200334,5
12200337,1
12200353,1
12200358,1
12200359,1
12200360,17
12200361,1
12200366,1
12200367,7
12200369,2
12200370,3
12200373,2
12200376,1
12200384,1
12200386,2
12200388,1
12200394,1
12200398,3
12200400,1
12200405,4
12200406,3
12200407,1
12200408,2
12200411,1
12200412,1
12200417,3
12200418,7
12200419,5
12200420,4
12200422,1
12200424,1
12200425,1
12200426,4
12200427,3
12200433,1
12200435,2
12200436,1
12200441,1
12200443,1
12200445,2
12200464,4
12200465,2
12200470,1
12200475,4
12200476,2
12200477,1
12200482,1
12200487,1
12200495,1
12200497,2
12200499,3
12200510,6
12200511,15
12200512,3
12200513,10
12200514,8
12200515,18
12200516,8
12200517,23
12200518,3
12200519,2
12200520,1
12200521,1
12200523,120
12200527,1
12200538,1
12200540,12
12200541,38
12200542,56
12200543,103
12200544,45
12200545,141
12200546,51
12200547,8
12200549,1
12200550,1
12200551,1
12200560,1
12200568,1
12200569,1
12200572,1
12200579,1
12200580,1
12200582,3
12200584,1
12200586,1
12200587,5
12200588,2
12200589,4
12200590,8
12200591,14
12200592,13
12200593,5
12702794,1
12702795,1
12702802,1
12702804,1
12702809,1
12702813,1
12702815,1
12702816,3
12702821,5
12702822,3
12702823,1
12702824,1
12702834,17
12702836,1
12702838,1
12702840,1
12702841,6
12702843,1
12702845,11
12702847,2
12702848,2
12702851,1
12702857,8
12702863,1
12702864,7
12702865,1
12702866,3
12702867,3
12702870,1
12702874,4
12702878,2
12702882,2
12702883,4
12702884,2
12702888,2
12702897,1
12702899,1
12702902,2
12702903,3
12702906,4
12702911,1
12702913,4
12702915,9
12702916,4
12702917,3
12702928,1
12702929,5
12702930,3
12702931,4
12702932,1
12702935,1
12702937,1
12702938,1
12702939,2
12702941,1
12702944,1
12702950,3
12702951,2
12702953,16
12702955,1
12702957,16
12702958,3
12702960,3
12702961,1
12702962,1
12702963,1
12702964,5
12702969,1
12702974,1
12702976,2
12702979,1
12702981,2
12702982,5
12702984,1
12702990,3
12702991,1
12702995,1
12702998,24
12702999,3
12703000,2
12703002,12
12703003,2
12703004,1
12703005,1
12703006,1
12703007,1
12703009,1
12703011,26
12703012,48
12703013,39
12703014,11
12703016,1
12703017,3
12703020,1
12703023,1
12703027,1
12703033,1
12703035,1
12703036,59
12703037,1
12703041,3
12703044,1
12703045,10
12703049,1
12703050,27
12703053,12
12703055,2
12703056,1
12703065,2
12703067,1
12703068,2
12703069,5
12703073,2
12703079,1
12703081,1
12703086,1
12703089,1
12703093,5
12703095,2
12703109,2
12703111,8
12703112,1
12703114,1
12703120,2
12703122,2
12703123,18
12703124,6
12703125,4
12703128,1
12703129,1
12703135,1
12703136,5
12703146,9
12703150,1
12703154,1
12703155,2
12703168,1
12703173,3
12703180,1
12703185,1
12703187,1
12703190,5
12703192,4
12703196,1
12703200,2
12703203,2
12703206,1
12703208,1
12703211,1
12703212,1
12703213,10
12703216,1
12703219,1
12703220,1
12703227,1
12703237,1
12703244,1
12703247,4
12703249,1
12703252,12
12703260,3
12703268,2
12703272,1
12703275,2
12703277,1
12703280,2
12703283,6
12703285,1
12703288,1
12703289,1
12703296,1
12703297,2
12703299,29
12703300,2
12703302,3
12703310,2
12703311,10
12703319,2
12703320,2
12703322,22
12703323,18
12703325,8
12703330,1
12703332,6
12703334,2
12703335,3
12703337,7
12703338,5
12703339,1
12703341,1
12703342,2
12703343,59
12703344,2
12703345,1
12703346,5
12703347,1
12703353,2
12703357,1
12703359,1
12703361,10
12703362,1
12703363,2
12703365,1
12703371,1
12703383,1
12703385,5
12703391,1
12703400,7
12703401,1
12703402,11
12703405,11
12703406,7
12703409,2
12703410,2
12703415,1
12703418,10
12703419,2
12703421,1
12703422,1
12703423,2
12703424,3
12703425,7
12703426,10
12703431,5
12703432,12
12703434,1
12703435,8
12703438,1
12703439,2
12703441,2
12703443,1
12703448,37
12703451,1
12703459,1
12703468,1
12703470,2
12703471,1
12703476,2
12703477,57
12703482,1
12703486,1
12703488,1
12703493,4
12703494,5
12703502,2
12703507,2
12703510,1
12703520,1
12703524,2
12703533,1
12703551,1
12703557,1
12703565,1
12703572,3
12703583,3
12703598,1
12703601,1
12703607,1
12703616,2
12703618,3
12703620,1
12703622,4
12703627,2
12703628,1
12703632,5
12703634,6
12703636,8
12703638,2
12703639,1
12703641,2
12703642,3
12703644,1
12703650,1
12703661,1
12703663,10
12703665,4
12703666,1
12703668,4
12703671,2
12703685,1
12703690,1
12703691,2
12703698,1
12703702,1
12703704,1
12703705,1
12703719,1
12703729,1
12703738,1
12703743,1
12703744,1
12703745,3
12703753,3
12703755,2
12703756,1
12703759,2
12703762,1
12703768,1
12703773,1
12703777,3
12703779,1
12703780,3
12703782,2
12703783,2
12703784,1
12703786,5
12703789,1
12703791,2
12703792,9
12703796,4
12703798,7
12703799,1
12703801,4
12703804,3
12703806,3
12703810,1
12703812,4
12703814,1
12703816,1
12703818,2
12703821,36
12703822,23
12703827,2
12703831,1
12703833,1
12703836,1
12703838,1
12703841,1
12703852,22
12703854,3
12703855,1
12703859,8
12703863,1
12703865,2
12703867,2
12703869,15
12703870,5
12703879,1
12703880,5
12703885,1
12703886,1
12703888,2
12703889,5
12703893,1
12703899,2
12703904,6
12703906,1
12703910,3
12703911,3
12703913,1
12703914,1
12703915,2
12703917,2
12703919,7
12703921,1
12703922,1
12703925,1
12703927,6
12703928,2
12703929,13
12703930,1
12703931,2
12703932,7
12703933,1
12703934,4
12703936,2
12703937,1
12703938,1
12703939,1
12703940,2
12703941,5
12703942,66
12703943,3
12703944,2
12703952,1
12703954,5
12703966,1
12703968,3
12703969,1
12703971,1
12703973,2
12703976,1
12703978,3
12703979,1
12703982,1
12703983,5
12703989,1
12703991,1
12704005,1
12704007,9
12704008,1
12704010,1
12704018,1
12704020,1
12704023,2
12704024,3
12704025,2
12704032,10
12704033,1
12704035,1
12704037,1
12704040,1
12704042,26
12704043,2
12704044,2
12704054,12
12704055,2
12704056,21
12704058,1
12704060,1
12704061,1
12704062,17
12704063,29
12704064,38
12704065,5
12704067,1
12704068,2
12704069,10
12704070,1
12704071,6
12704072,100
12704074,1
12704075,1
12704077,8
12704079,14
12704082,4
12704083,3
12704084,1
12704085,1
12704086,7
12704088,10
12704089,2
12704090,7
12704091,4
12704092,2
12704093,9
12704094,2
12704095,4
12704097,14
12704098,4
12704099,8
12704100,9
12704102,1
12704103,3
12704104,3
12704105,4
12704106,47
12704108,2
12704110,10
12704111,7
12704112,64
12704118,7
12704119,2
12704120,6
12704121,1
12704123,7
12704124,4
12704125,10
12704128,3
12704130,1
12704131,1
12704132,6
12704134,1
12704135,12
12704137,6
12704140,5
12704142,1
12704144,6
12704145,6
12704147,6
12704148,6
12704159,4
12704163,7
12704168,3
12704172,1
12704173,2
12704177,10
12704180,2
12704181,3
12704182,1
12704184,8
12704185,3
12704186,3
12704190,15
12704191,8
12704194,8
12704195,2
12704196,4
12704200,4
12704201,4
12704203,1
12704204,3
12704207,24
12704208,4
12704209,1
12704210,7
12704211,2
12704214,6
12704215,4
12704216,2
12704217,2
12704218,2
12704219,4
12704223,1
12704226,2
12704228,1
12704229,1
12704231,2
12704232,9
12704233,5
12704234,2
12704235,1
12704237,8
12704238,1
12704239,1
12704240,10
12704244,12
12704245,7
12704246,12
12704247,4
12704248,2
12704254,1
12704257,1
12704260,1
12704262,1
12704263,1
12704265,22
12704266,4
12704267,1
12704268,17
12704269,2
12704270,5
12704271,1
12704277,2
12704282,6
12704291,1
12704297,2
12704314,1
12704315,1
12704317,1
12704322,1
12704334,1
12704338,1
12704340,2
12704345,1
12704346,5
12704347,4
12704348,4
12704349,5
12704350,49
12704351,1
12704352,10
12704353,1
12704354,6
12704355,5
12704356,1
12704359,1
12704362,2
12704368,6
12704370,5
